Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Colombia,COL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,46.46210819,46.78037798,45.93628704,46.19472307,47.14664184,47.54383586,49.26677187,47.76598774,45.84059878,46.10588615,47.61396961,46.12922013,45.04007519,47.25828956,49.02377742,48.82783558,50.30868385,50.71469244,50.80590687,49.82538952,48.15532303,45.57961189,46.26912083,46.56864667,46.75764432,48.30316453,48.63496653,51.21548417,51.66193026,52.82602565,53.93343978,57.21606322,58.39443372,58.91641643,58.22485012,57.19437398,57.16467937,56.45862801,54.90278874,54.15255945,53.17051231,52.51071792,52.95491778,52.0115244,53.48004482,53.39907363,51.44009189,51.98730096,53.35117415,54.63407537,56.21554582,56.89861562,57.60833313,57.65268159,58.13645917,59.94686001,58.02667481,54.80478959
Comoros,COM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,54.53308651,54.53386813,54.53477988,54.53437414,54.5338521,54.53434562,54.5347358,54.53478972,54.53466689,54.5344386,54.53449602,54.53474085,54.5347166,54.53453734,54.53464751,54.53417981,54.53438631,54.53411477,54.53446265,54.53433593,54.5341781,54.53452356,54.53450229,54.53452342,54.5343191,54.53455498,54.53429268,54.29878828,55.78442512,53.52016084,53.18996756,53.60208631,54.04155441,53.05639733,53.78015804,54.89954383,54.1737475,54.1994429,52.65035791,51.88749483,51.44641334,50.93300885,50.24662771
Cabo Verde,CPV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,64.47990587,66.87538781,71.61060041,70.66593598,70.53946093,69.02659334,68.549238,63.64949308,62.99990683,63.03136233,55.54375922,56.28061596,55.82422367,67.33563364,56.58185795,58.02530198,58.6207114,62.11199528,62.67484663,62.97958803,65.38102652,69.4201626,70.59501515,71.33030545,71.91844896,71.78773483,72.58900974,67.31746103,66.48254238,66.71035253,67.43900995,67.25157077,68.6678487,68.04127855,58.35905067,58.00968076,60.17670137,60.52340893,58.51595512,60.09324739,54.83531012,53.54177734,56.67193332
Costa Rica,CRI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,53.5116201,53.76709875,53.75320985,54.18012406,53.70821421,53.44533265,53.96185309,53.71717012,52.73372838,52.92026855,53.27304938,54.12358361,53.79999513,53.07309245,53.00438155,52.28865937,52.17551123,51.95190504,53.51875799,55.04186763,55.22768608,50.3597899,49.7660126,49.38869728,49.3401975,52.26586729,51.47934153,54.35579795,54.82205781,55.87751141,58.51655902,52.79846662,51.37750814,52.76350383,52.8501398,52.25554702,52.97367408,52.69456408,52.93713893,54.21270281,55.88338047,56.69076556,57.45300469,57.77312415,57.29881543,57.79164364,58.17778202,57.97589537,59.42540913,61.05976283,61.90775306,63.18208602,64.28609271,65.57043726,66.39842142,67.29795907,67.455208,68.34300156,68.67061063,69.20499402,68.23240729,66.7385871,67.01520644
Caribbean small states,CSS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.30139628,59.83520666,61.96205995,65.79509152,59.6133918,57.97433702,57.58892462,58.71611939,63.22254781,64.30150852,65.59638951,63.86447208,65.52689011,66.45940879,63.43695767,61.72079504,59.55355853,57.20344642,57.53902478,54.31639049,60.98201772,59.59837047,57.72653119,59.51931077,60.18495692,60.94129919,63.26346265,64.31307721,62.89799496,61.870354,63.01334198,63.60597829,58.53573311,
Cuba,CUB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6801384,63.90785631,66.55972472,67.11430797,66.56938892,67.48604904,69.4032539,70.71824897,71.45198021,72.95085092,73.27161243,72.43835308,72.3230981,72.45328608,72.46922025,73.00623279,71.65748349,71.76984497,72.88484428,72.75888584,72.04881252,70.81702822,70.21389305,70.40549948,73.50957597,74.96168046,
Curacao,CUW,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.71088908,74.6811777,75.11843282,76.78682586,77.98830086,77.9973255,76.0630113,74.9990954,76.06267746,74.47897051,77.03039101,77.34415176,77.23267885,74.91316733,73.66173695,73.00835399,71.87384182,73.35251531,71.91976837,72.6707293,74.94626639,74.19725856,
Cayman Islands,CYM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54834448,84.43210297,85.007947,86.90024685,87.60997967,87.31335872,87.19024679,87.19807762,87.31549368,87.43736874,86.86238213,87.1042606,86.11714038,86.16699542,86.76847613,85.05618427,
Cyprus,CYP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.42987417,66.98514531,68.66508938,69.30048396,70.23380935,69.78230541,69.33562736,68.40369361,67.35606862,66.82377049,66.73697062,66.99292463,66.09960187,66.36933933,69.97691574,71.64138028,73.98561039,74.94826464,76.11391711,75.82738325,75.51759618,74.5691291,74.14245909,73.26203184,72.98313798,74.16982596,73.22534816,72.44251363
Czechia,CZE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.53156745,50.85085315,51.43474998,50.71119117,51.91803854,52.93449391,53.82748117,54.35351711,54.15194915,55.57365304,56.63581318,54.54579702,54.53985435,54.39149606,54.29190526,55.14939919,55.74032956,55.78816741,54.68230862,54.76513068,54.61465657,54.19329987,54.05741974,54.45220251,55.09617682,56.4117321,56.96358697,58.36769204,58.75660961,57.89713795
Germany,DEU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.36915122,57.38340599,59.15157434,59.10316745,59.83669462,60.74810813,61.10628968,61.27967355,61.53708703,61.46484977,62.18292874,63.12189507,63.25727877,63.23661227,63.3645791,62.72343066,61.91402452,62.22313852,64.22855344,62.258657,61.79435394,61.68673119,62.19179398,62.10857305,62.1545645,61.77060936,61.79703473,62.11846856,62.37886021,63.30407614,62.88454224,62.6827168
Djibouti,DJI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.55964312,80.32291982,80.28649824,80.68446882,79.21062571,77.51904727,76.98453842,77.27279933,,
Dominica,DMA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,54.63560634,54.08048262,58.68138913,57.49530743,54.75665303,54.57039872,56.11570386,56.89388995,57.69489122,56.75221656,56.540048,55.35224318,57.68493394,57.69315633,59.44114871,59.478448,59.47776504,61.34545607,61.91767515,61.17059696,60.94710722,61.0056174,61.38878035,62.1377878,63.27690382,63.31047208,63.52838371,62.06124425,60.86589594,60.89419938,59.04668149,58.48146082,59.41234381,60.29340073,59.03368644,60.15135003,59.11624796,59.02916216,58.66478538,56.8684038,60.55361847,53.40748258,55.44014778,57.88685011,56.00112058,56.25676992
Denmark,DNK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,54.01451534,54.75751748,54.62270175,55.06735314,56.78765763,57.44660689,57.32630135,58.24905683,59.04413879,60.17362953,60.53426305,59.91750311,59.82275986,60.35406562,59.13321903,59.97158631,60.15732161,60.27155943,59.22474392,59.09242953,58.37979755,59.17654021,59.89789222,60.06037117,60.89122394,61.55192539,61.84682805,63.07349666,62.52646627,61.63392082,60.99357008,60.76917782,60.73897986,60.73630931,60.34456779,60.88685933,61.47692432,62.24140993,61.99291967,61.58732253,60.9398965,61.4861661,62.33669003,65.44256011,65.38841344,64.72815861,64.28426581,65.15086467,65.59860768,65.83381243,65.14936431,64.90632144,64.91700309,65.07011648,65.51786646,66.69793484,66.30793557
Dominican Republic,DOM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,85.66331901,86.91327414,86.70064313,87.32993063,87.08073197,45.32147281,41.16271979,40.80981832,41.14539894,39.84559122,39.8317065,39.9459946,41.46624233,39.965029,35.79314352,34.8938653,39.83803619,40.6291535,44.39633745,43.01847676,43.06864508,44.54259982,45.98785713,44.03184175,40.52440486,59.43076781,49.87148987,60.18675302,51.56855329,47.03081193,47.66577141,46.76356071,47.34527302,48.74895077,49.6185496,49.7966521,49.8543666,50.73580128,49.42323075,50.65304422,52.13627317,53.95982695,53.77504085,55.16224866,55.1415804,55.76797211,55.59982584,54.93317361,57.24357618,59.15529467,59.29292227,59.6387827,59.9095534,58.93422949,58.71957123,59.06150326,59.8484953,59.42600258,58.62706276,58.29482069,57.20424516,54.62967475,54.4466646
Algeria,DZA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.97849977,33.11054601,35.76805257,36.05246162,34.44330611,33.58392758,30.96015543,30.95907658,33.22284694,33.3851849,40.75835484,39.24603997,40.46683381,40.50448382,42.20424787,43.8892416,48.51916562,49.29318253,47.63528376,45.28743536,46.40035885,49.49139312,44.5986092,42.20155105
East Asia & Pacific (excluding high income),EAP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,60.27061913,59.38907231,53.53042766,49.00569435,48.95530844,50.27393685,46.31401851,48.15830929,48.48385894,48.16196253,44.44079428,43.78227516,44.28605624,41.9872825,39.67974096,37.7421151,35.89193302,37.5936288,35.40739495,33.90648888,32.33820714,31.96301765,32.07906065,33.42607928,34.97634096,39.72019342,38.93296371,37.86366629,37.90171984,39.11984829,38.55092337,39.7765013,40.89748731,40.72295508,40.13102534,39.23866087,38.87977091,39.25843202,39.7524957,40.94520764,41.16366517,42.73952242,43.56358578,43.2254051,42.47300897,42.51327671,42.73355253,43.44809483,43.09267776,44.4448629,44.35515935,44.39057041,45.45319869,46.77670467,48.0265458,50.3527221,51.73867277,51.99950102,52.55537243,53.50812916,53.69720455,52.70306156,51.94422875
Early-demographic dividend,EAR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,43.45281363,43.7319168,43.67989558,43.9895156,43.78138826,44.14088473,44.14048779,44.15707986,42.4707881,39.77511291,41.26852206,41.1587702,42.32123267,43.3737896,43.11919781,44.09419204,44.75764746,44.90341697,46.39318232,46.0787503,46.86448048,46.89152471,44.98478325,46.52161548,46.13309929,46.6407423,48.83574303,50.13603221,50.47656966,50.47951848,49.78792611,48.97438216,49.76245917,51.07073026,51.33757092,50.89806858,52.27829799,51.37185973,51.27649166,50.27413318,49.69142981,49.08940944,49.2008688,48.79222576,50.84698381,49.72718822,49.16569793,49.88837803,50.47482556,51.24274738,57.09411234,57.10951536,56.69719556,56.1910792,57.15047821,57.10828833,55.45199752,54.51865612
East Asia & Pacific,EAS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.87541885,60.37463078,61.14010748,58.43586274,59.1191856,58.93277455,57.92471614,58.16459498,58.89764511,59.93830368,60.01008876,60.46436253,60.66353072,60.58427797,60.11080863,59.67427985,58.59301363,57.75919464,57.32752968,58.10561428,57.00768632,56.73602909,56.84540724,56.36158753,56.23731985,56.93580416,58.01155225,57.71604267,57.82561777,58.51087512,58.40619283,57.29588365,58.19710827
Europe & Central Asia (excluding high income),ECA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.21099061,34.59707936,37.37662679,45.4345253,44.27163765,44.17160329,49.79420825,48.57261051,49.5760622,49.08315992,49.52256018,49.8581507,51.29467767,52.24767317,52.39230054,51.11823093,49.98401824,50.40551811,51.41462569,51.27923441,53.82398017,52.65896205,52.35299149,53.14300634,54.10149781,53.76844238,54.03327533,54.40362025,54.12186417,52.96880323,54.0201149,54.72696194,52.85803063,52.5505372
Europe & Central Asia,ECS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.70800802,60.17235015,61.06976081,61.18573393,60.77115517,61.09692182,61.35953166,61.64281423,62.03346764,62.00111977,62.67116835,63.16109944,63.49944107,63.3339337,63.10913392,62.69787727,62.71621476,62.86405618,65.07626416,63.97521814,63.41312371,63.57937208,63.89414927,64.1749196,64.4079713,64.55262855,64.24305875,64.1638175,64.43515302,65.15978968,64.06384502,63.10783759
Ecuador,ECU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,40.97236977,41.13270537,40.08213902,39.89295186,40.12437076,41.08325398,42.44136985,42.1198399,40.69539699,43.74481423,41.65246483,41.45911584,42.03186726,44.55547586,45.73390078,48.57968541,49.34073656,49.27154473,50.16847242,51.13200381,53.34669282,53.01345687,51.82051475,52.55374962,48.36600607,47.76234864,47.26165222,46.92110417,44.41885137,44.39157688,45.11812751,44.68839033,44.6020559,44.2870525,46.03408447,47.80711977,49.4611756,50.18656051,52.08548684,49.51855445,45.26796015,50.38035298,51.87288707,54.18421035,54.05527779,53.42835085,51.78037737,51.29112763,49.5339909,52.05995276,51.14920751,49.30742671,48.975194,49.25344156,49.34507173,51.37334502,51.55426237,51.23112746,51.43678426,51.80344224,53.27439641,53.40984361,53.73269931
"Egypt, Arab Rep.",EGY,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,41.19333697,40.94045489,40.70942841,40.07690195,39.53113553,38.3977047,38.96454423,39.57708695,38.06222922,37.15208194,42.05709645,43.13475724,43.81863168,41.14836127,42.46155924,42.30392342,42.15016556,40.61316216,42.69074085,40.88026383,40.81156431,41.68564225,47.76451728,47.90225564,48.3164557,48.84450402,48.67573696,50.22136214,49.68344253,49.74156195,49.62943664,48.66755351,47.22070453,47.28930412,46.90685714,47.67647059,47.73365301,48.15193682,48.28789144,47.55581925,46.52599236,46.45798718,45.58878332,44.90423952,45.09107768,45.92924791,44.68999514,46.89399839,46.66829704,46.56606218,46.23272004,45.71602363,51.77162119,52.30073909,52.32098592,53.17054298,54.48328412,53.16995049,51.64224594,50.76175197,52.02710886,52.47730501,51.42884998
Euro area,EMU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.02664663,59.69624313,61.3861875,61.44232851,61.33799063,61.81826714,61.99442884,62.09675782,62.35255779,62.54609813,63.04961351,63.60309909,64.00774836,64.06396962,64.27326072,63.95780391,63.99802971,64.84645132,66.74253916,66.09637895,65.94476806,66.10839181,66.35698427,66.41993986,66.03248869,65.92737599,65.80119281,65.86330675,65.97950275,66.44210862,65.68467134,65.36523421
Eritrea,ERI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.36653148,59.90601039,59.58926797,59.33006351,59.1744821,59.19956904,59.54025219,59.92139305,59.87602616,60.09666793,59.82356309,60.03976797,61.29884644,63.50103331,66.54322408,66.27734083,67.69383782,68.53081745,68.50159257,68.47148192,67.99818568,67.92708315,67.81784305,67.87181888,68.18451514,68.23779125,67.42597623,67.74490094
Estonia,EST,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.04530063,57.30266823,57.52363546,58.8158138,62.4765392,60.55782534,60.25130137,59.96233979,59.71422252,59.56771591,59.07511679,57.86805592,57.06380957,59.55140141,60.84839812,59.92204247,58.29040461,58.80327061,59.17388724,59.2651689,59.9946528,60.03421938,60.36723596,60.87619103,61.54715021,62.97531526,62.53823313,61.45994146
Ethiopia,ETH,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,30.76698724,32.44916677,31.76160188,35.5477507,33.20554378,33.86420008,34.42839304,35.35196094,35.7811669,36.30578648,29.67222185,26.82843948,28.7081792,33.79767367,33.13146565,33.27439039,27.36944418,32.84027522,35.85854218,37.44799278,38.49928333,41.44314132,42.7501558,40.07365782,39.1449503,38.57263514,39.11411058,37.90012961,38.77081548,41.75507409,41.43005659,38.5815205,39.67009798,39.8920085,39.54570915,36.72458993,36.63365456,36.40972715,37.14758289,36.828072,36.53574525,36.55512034
European Union,EUU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98379975,59.69329558,60.99003478,60.90786241,60.78825723,61.2533545,61.39508874,61.5185838,61.83572785,62.04889038,62.51914498,63.06449157,63.45460165,63.41054256,63.55804548,63.21882118,63.18841751,63.89747351,65.81596626,65.09946198,64.83394796,65.10613455,65.445621,65.48084361,65.10942196,65.05820026,64.96803253,65.04393625,65.18762422,65.65463611,64.98099087,64.55302711
Fragile and conflict affected situations,FCS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,45.65902659,47.37701084,47.49820881,47.29641164,47.0840709,46.75996078,47.84721675,48.42183959,48.93617021,49.09465021,50.29444588,51.12213485,51.68350168,50.56110945,50.4790956,52.26860454,55.6542653,56.65825293,56.09628039,55.11135109,54.32830369,55.08458803,54.30703836,53.53686273,53.68669041,52.95217015,54.30967724,54.91494148,55.19970478,55.8226987,55.86051115,54.95294887,54.69231098,56.22474455,59.60648594,58.94293171,59.30665966,60.68932585,60.44263683,60.73553507,60.82266954,60.34305207,59.76420785,59.84442864,60.19478191,60.1185525,60.28117194,59.46137491
Fiji,FJI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,30.64202335,32.91366906,36.64383562,39.34837093,40.06116208,39.78052126,42.68675455,42.17935349,46.76734309,46.11557597,46.79280319,47.66666667,47.72404912,47.40975818,51.35583307,53.51751638,52.04177423,51.15381202,53.16286932,53.53421951,55.89090738,56.08060848,55.6362048,53.54368201,50.57214032,53.07438901,47.64692503,48.93405051,48.69946621,47.72572074,46.72579187,45.91441772,47.64542207,48.23580611,49.3107105,50.37905313,50.62268949,53.27153375,53.9758639,53.68928963,53.59735853,52.89601756,57.33422421,56.80578891,58.08684032,57.46719435,58.48383082,57.48799876,58.15626511,57.9955964,56.87213226,55.54368064,55.43723633,54.53534859,54.48636576,53.92484458,53.76486148,53.43739289,53.77580784,50.29903763
France,FRA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,46.88901226,47.95076317,47.88598742,48.98736558,49.14564342,49.47266494,49.95774274,50.65497794,52.24962378,52.20618337,52.59988226,52.82041771,52.60756485,52.99869077,54.89833641,55.82933406,56.19048318,57.25586444,57.09450253,56.96516913,57.83075459,58.74486505,58.71867902,59.37430824,60.06732388,60.05762259,60.56265928,61.06710063,61.297212,61.83702881,61.99492001,62.81925978,63.5787629,64.83615105,64.95045628,64.77382327,65.10781256,65.39704837,65.48706409,65.88955453,66.31110149,66.93095826,67.41361948,68.05820444,68.16537844,68.52741229,68.71738294,69.0074999,69.65403186,70.75141679,70.65197072,70.17969081,70.27949966,70.30369041,70.3461076,70.20872149,70.50541844,70.28536828,70.09621268,70.04358733,71.15789045,70.34412025,70.31819195
Faroe Islands,FRO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.44339228,52.14694293,50.82892784,50.76578956,51.95549595,55.19642623,56.5546007,57.57888752,55.28348904,55.96604073,59.08048875,61.10131693,58.20408412,58.97372999,61.39194139,60.23695271,58.00865801,56.91921233,54.22849056,53.81714692,54.58310984,52.80129995,53.85516602,54.50817529,
"Micronesia, Fed. Sts.",FSM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43445953,66.04182311,66.06671077,62.19316124,63.62536653,62.76257996,64.18272912,65.64886944,64.20728435,65.28143159,64.93885495,66.52434962,65.29706309,64.31109681,61.43509133,60.72112563,58.88537033,57.19402399,59.82874674,63.99678393,61.85347463,60.98890284,60.70953247,66.76452726,66.13764563,67.13465686,66.65092522,66.80999851
Gabon,GAB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,33.89588007,33.22279285,33.51280217,17.78306467,39.06518224,39.81981982,39.90063575,38.02393713,36.0768351,35.79192618,33.85475221,40.62798287,35.66819355,40.5338982,28.43691149,31.31487673,32.63801975,36.27933932,35.66394659,30.79429103,32.81353572,35.47403525,33.24080999,36.66331502,34.19868911,26.72109297,43.25443285,40.15918081,53.974258,49.58442531,49.67913119,47.76410723,48.42878954,46.26740874,38.29495057,39.60488041,37.54119747,39.13029494,49.83742911,43.89063044,37.53117898,37.94173352,38.86530391,38.81635046,36.28491492,29.56509744,30.9213104,31.34843973,28.98311865,36.8182127,30.82763449,25.63256834,27.45568878,29.60578336,32.67899653,39.02919298,41.74281248,42.64969126,41.11819697,40.47037825,44.89719671,38.65363791,33.14870655
United Kingdom,GBR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.76221517,68.95148372,69.8951914,70.78309619,70.78365276,65.21486337,65.39388406,65.93151437,66.26045955,66.3980271,66.31382118,67.60590681,67.86225939,68.38406732,68.9826359,69.28766836,69.4174576,69.75194593,69.9201812,71.83825832,70.71672266,70.28531839,70.48348715,70.05009269,70.25273952,70.57144255,71.07275411,70.90730587,70.92013108,71.08988415,72.59885077,71.60294523,70.95395944
Georgia,GEO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,37.16814159,36.58536585,36.15384615,37.12121212,35.71428571,32.14285714,34.30656934,35.21126761,35.61643836,34.72222222,33.33333333,31.77083333,22.92225201,,,,41.35711516,44.79790994,48.01975269,49.20881331,53.24585064,52.91279592,52.35380901,51.42630282,51.69325041,51.08898622,55.22447588,56.8436724,60.71224489,60.65550984,63.07924259,61.70291263,61.72334385,62.18738087,61.6501735,62.01915427,61.50435316,60.26358141,60.26897223,60.76751328,59.09103433,59.51470818,59.89616763
Ghana,GHA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,35.04865816,31.12334134,34.54759842,32.87680965,33.61180979,33.39488602,37.89162902,37.41755505,37.43506221,27.52769815,27.33525456,27.74617181,26.24639509,27.88768121,28.23311748,28.41348798,28.81502624,29.15890698,29.21411322,29.06676018,28.67829438,28.91462953,45.47067842,47.1685501,46.17389681,47.93620711,48.18116083,45.8448786,47.58295025,40.58855096,37.41368323,40.51526537,43.91592729,43.48286059,43.67852603,45.14114943,45.18818028,45.93072338,44.09791995
Gibraltar,GIB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24796463,45.70407761,42.49825317,41.16300267,44.53458236,48.05739386,53.53319166,50.86058896,51.32825342,49.6335167,49.45454516,46.72332594,43.69442377,45.33068979,41.40791549,40.03965437,39.4159487,40.55903327,39.24554131,37.888857,44.90644512,45.56412353,43.71346815,44.28026763,43.40421079,43.8765181,42.22302379,43.52544577,43.35338786,45.50622732,41.92930695,37.94150785,35.07393825,35.20282774,36.5256471,35.28852166,35.28852166
"Gambia, The",GMB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,59.46801773,59.39323221,59.41690962,59.45802338,61.54199174,61.44104803,59.45945946,59.53125,59.48749237,59.03961585,57.74931608,59.4505102,61.41183036,61.66087297,59.96624728,56.88873066,54.99847468,56.79155597,55.34927627,59.97497013,59.87087741,58.60136468,63.10685039,63.7319303,64.6479592,66.48112061,67.50427693,67.5934548,66.14373936,63.76733236,61.35044925,63.84531229,64.72775119,60.39354793,60.64504217,59.80754298,60.06809109,58.40268446,51.05830666,50.74070684,55.60417197,57.35735554,52.98860675,51.10041572,49.20053712,54.90020096,54.45121637,55.12629706,56.43873189,51.88978736,48.79803435,53.42535707,54.90376695,54.77422803,53.95370642,53.34935795,52.29598434
Guinea-Bissau,GNB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,31.29898128,33.07149546,31.75654214,32.72356953,33.12841143,26.86631438,36.38376803,31.20651357,28.39970962,28.5486616,39.07775683,34.81024372,38.8314677,46.10287761,44.31139123,37.872009,34.94743829,27.14557379,25.41271466,31.9692709,19.28590899,34.23516405,38.67475628,33.17169095,30.87744416,30.80838372,29.02413148,29.57032122,24.55582923,26.65125639,41.80038322,46.06596999,38.81651129,38.26753396,39.38740524,38.9795681,41.39375119,41.63026696,38.28257967,40.74379551,39.36506427,40.56142531,38.06588447,40.10978657,41.92935484,36.42825408,36.35287489,32.52330325,50.25674392,51.23660019,50.18771994,,
Equatorial Guinea,GNQ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.69139345,17.46909509,15.41467103,23.67710229,24.73255121,22.13151865,22.9343465,27.16618509,29.01926071,39.12221535,45.18072181,40.89995643,40.47829448,45.2983497,51.506529,46.26089522,44.5103297
Greece,GRC,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.00024431,65.07669898,65.99529248,66.38316029,64.75394399,65.15083519,64.47620698,64.76828225,64.20263787,65.60192161,67.66155374,65.42151574,67.17732801,69.89138246,71.29643965,70.33353898,70.14972754,69.95359385,70.20704077,70.5923232,69.99374997,69.17423536,69.66266651,69.39963736,69.47439258,68.50633059,68.1531562,67.08750149
Grenada,GRD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,60.0712491,61.03507595,58.85953259,62.54043725,60.45429821,60.19408993,60.84782951,62.34555149,62.67336197,63.0053464,59.82105761,59.5657529,61.50710352,63.08244316,61.57827454,63.53586173,65.26228734,65.39273838,65.2457857,65.30132561,64.43882255,64.77591029,64.17127437,64.70566116,66.73827691,65.49959878,64.62227127,66.39738426,61.56034079,63.83822607,64.98692643,66.68323218,69.60303855,68.36588623,69.14529793,70.46692103,69.73983218,68.27601339,66.76275669,66.93238628,67.02222515,66.02541918,66.8649528,66.81255568,65.22087638,62.93370817
Greenland,GRL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2153166,65.31546796,63.72790293,63.89759011,65.4185004,63.57656958,67.28994013,65.62011649,64.45972481,61.64786822,63.9039756,63.55526299,62.93580273,60.43174547,60.54681899,59.36069983,60.53405635,60.43473303,62.74657268,
